tstp,temperature(℃)
2018/9/27,26.2
2018/9/27,26.4
2018/9/27,28.3
2018/9/27,28.9
2018/9/27,29.1
2018/9/27,30.1
2018/9/27,29.5
2018/9/27,29.2
2018/9/27,28.6
2018/9/27,27.5
2018/9/27,26.6
2018/9/27,26.3
2018/9/27,25.9
2018/9/27,25.7
2018/9/27,25.5
2018/9/27,25.8
2018/9/28,25.9
2018/9/28,25.8
2018/9/28,25.8
2018/9/28,25.6
2018/9/28,25.3
2018/9/28,25.1
2018/9/28,25.3
2018/9/28,25.6
2018/9/28,25.9
2018/9/28,26.3
2018/9/28,26.7
2018/9/28,27.6
2018/9/28,27.3
2018/9/28,27.1
2018/9/28,26.9
2018/9/28,26.7
2018/9/28,26.5
2018/9/28,26.5
2018/9/28,26
2018/9/28,25.9
2018/9/28,25.8
2018/9/28,25.8
2018/9/28,25.7
2018/9/28,25.5
2018/9/29,24.7
2018/9/29,24.5
2018/9/29,24.6
2018/9/29,24.3
2018/9/29,23.8
2018/9/29,23.3
2018/9/29,23.7
2018/9/29,24.5
2018/9/29,25.1
2018/9/29,26.4
2018/9/29,27.3
2018/9/29,27.9
2018/9/29,28.4
2018/9/29,28
2018/9/29,28
2018/9/29,28
2018/9/29,27.5
2018/9/29,26.9
2018/9/29,26.9
2018/9/29,27.3
2018/9/29,27.1
2018/9/29,26.8
2018/9/29,26.9
2018/9/29,25.2
2018/9/30,24.7
2018/9/30,25.4
2018/9/30,25.3
2018/9/30,24.9
2018/9/30,24.6
2018/9/30,24.3
2018/9/30,24.4
2018/9/30,25.3
2018/9/30,26.5
2018/9/30,27.8
2018/9/30,28.6
2018/9/30,29.3
2018/9/30,29.9
2018/9/30,29.5
2018/9/30,28.6
2018/9/30,28.1
2018/9/30,27.5
2018/9/30,26.6
2018/9/30,25.3
2018/9/30,24.5
2018/9/30,24
2018/9/30,23.7
2018/9/30,23.4
2018/9/30,23
2018/10/1,22.9
2018/10/1,22.8
2018/10/1,22.8
2018/10/1,22.6
2018/10/1,22.9
2018/10/1,22.4
2018/10/1,22.6
2018/10/1,25.1
2018/10/1,27.3
2018/10/1,28.4
2018/10/1,29.3
2018/10/1,30.5
2018/10/1,31.1
2018/10/1,30.6
2018/10/1,29.9
2018/10/1,29.2
2018/10/1,28.4
2018/10/1,27
2018/10/1,25.9
2018/10/1,25.7
2018/10/1,24.7
2018/10/1,24.1
2018/10/1,23.6
2018/10/1,23.3
2018/10/2,23.6
2018/10/2,22.9
2018/10/2,22.3
2018/10/2,22.5
2018/10/2,22.4
2018/10/2,22
2018/10/2,22.1
2018/10/2,23.3
2018/10/2,24.9
2018/10/2,26.6
2018/10/2,27.8
2018/10/2,29
2018/10/2,29.1
2018/10/2,29
2018/10/2,28.3
2018/10/2,27.3
2018/10/2,26.6
2018/10/2,25.6
2018/10/2,25
2018/10/2,24.2
2018/10/2,23.6
2018/10/2,23.1
2018/10/2,23
2018/10/2,22.9
2018/10/3,22.5
2018/10/3,22.1
2018/10/3,21.9
2018/10/3,21.9
2018/10/3,22
2018/10/3,22
2018/10/3,22.1
2018/10/3,23.3
2018/10/3,25.2
2018/10/3,27.5
2018/10/3,28.6
2018/10/3,29.2
2018/10/3,29.3
2018/10/3,28.2
2018/10/3,28
2018/10/3,27.7
2018/10/3,27.5
2018/10/3,26.4
2018/10/3,25.3
2018/10/3,24.9
2018/10/3,24.4
2018/10/3,24
2018/10/3,23.8
2018/10/3,23.9
2018/10/4,23.6
2018/10/4,23.4
2018/10/4,23.1
2018/10/4,23
2018/10/4,23.2
2018/10/4,22.9
2018/10/4,23.2
2018/10/4,23.5
2018/10/4,24.3
2018/10/4,25.2
2018/10/4,26
2018/10/4,25.9
2018/10/4,25.5
2018/10/4,24.5
2018/10/4,23.5
2018/10/4,23.3
2018/10/4,23.4
2018/10/4,22.8
2018/10/4,22.5
2018/10/4,22.9
2018/10/4,23.7
2018/10/4,24.1
2018/10/4,24
2018/10/4,23.4
2018/10/5,23.2
2018/10/5,22.6
2018/10/5,22.5
2018/10/5,22.6
2018/10/5,22.3
2018/10/5,22
2018/10/5,22.5
2018/10/5,24.2
2018/10/5,25.9
2018/10/5,26.7
2018/10/5,27.5
2018/10/5,28
2018/10/5,28
2018/10/5,28.2
2018/10/5,28.1
2018/10/5,27.7
2018/10/5,27
2018/10/5,26.3
2018/10/5,25.6
2018/10/5,25.1
2018/10/5,24.9
2018/10/5,24.9
2018/10/5,24.8
2018/10/5,24.5
2018/10/6,24.9
2018/10/6,24.7
2018/10/6,24.5
2018/10/6,24.5
2018/10/6,24.3
2018/10/6,23.8
2018/10/6,23.9
2018/10/6,25.4
2018/10/6,27
2018/10/6,28.3
2018/10/6,29
2018/10/6,29.7
2018/10/6,30
2018/10/6,30.1
2018/10/6,29.5
2018/10/6,28.9
2018/10/6,27.9
2018/10/6,27
2018/10/6,26.2
2018/10/6,26.1
2018/10/6,25.9
2018/10/6,25.5
2018/10/6,25.2
2018/10/6,25
2018/10/7,24.7
2018/10/7,24.2
2018/10/7,24
2018/10/7,23.7
2018/10/7,23.4
2018/10/7,23.2
2018/10/7,23.2
2018/10/7,24.1
2018/10/7,25.3
2018/10/7,26.8
2018/10/7,27.6
2018/10/7,28.6
2018/10/7,28.6
2018/10/7,28.4
2018/10/7,28
2018/10/7,27.4
2018/10/7,26.4
2018/10/7,25.6
2018/10/7,25.1
2018/10/7,24.6
2018/10/7,24.4
2018/10/7,24.3
2018/10/7,24.1
2018/10/7,23.9
2018/10/8,23.9
2018/10/8,23.7
2018/10/8,23.5
2018/10/8,23.3
2018/10/8,23.3
2018/10/8,23.2
2018/10/8,23.5
2018/10/8,24.9
2018/10/8,26.3
2018/10/8,27.5
2018/10/8,28.4
2018/10/8,28.5
2018/10/8,29
2018/10/8,29.7
2018/10/8,29.1
2018/10/8,28.4
2018/10/8,27.4
2018/10/8,26.4
2018/10/8,25.8
2018/10/8,25.4
2018/10/8,24.9
2018/10/8,24.6
2018/10/8,24.4
2018/10/8,24.4
2018/10/9,24.3
2018/10/9,24.1
2018/10/9,24.1
2018/10/9,24
2018/10/9,24
2018/10/9,24.2
2018/10/9,24.3
2018/10/9,25.1
2018/10/9,26.3
2018/10/9,27.4
2018/10/9,28.6
2018/10/9,28.9
2018/10/9,28.8
2018/10/9,28.9
2018/10/9,28.7
2018/10/9,28.4
2018/10/9,27.4
2018/10/9,26.3
2018/10/9,25.7
2018/10/9,25.5
2018/10/9,25.3
2018/10/9,25.1
2018/10/9,25.3
2018/10/9,25.3
2018/10/10,25.6
2018/10/10,25.3
2018/10/10,25.1
2018/10/10,24.8
2018/10/10,24.9
2018/10/10,24.6
2018/10/10,24.7
2018/10/10,25.1
2018/10/10,25.9
2018/10/10,26.9
2018/10/10,27.6
2018/10/10,28.9
2018/10/10,29.2
2018/10/10,29.8
2018/10/10,30
2018/10/10,28.7
2018/10/10,27.3
2018/10/10,25.9
2018/10/10,25.6
2018/10/10,25.1
2018/10/10,24.6
2018/10/10,24.3
2018/10/10,24.3
2018/10/10,23.9
2018/10/11,23.7
2018/10/11,23.5
2018/10/11,23.4
2018/10/11,23.3
2018/10/11,23.3
2018/10/11,23.1
2018/10/11,23.1
2018/10/11,23.2
2018/10/11,23.5
2018/10/11,23.9
2018/10/11,24.6
2018/10/11,25.1
2018/10/11,25.1
2018/10/11,24.6
2018/10/11,23.8
2018/10/11,23.4
2018/10/11,23
2018/10/11,22.5
2018/10/11,22.3
2018/10/11,22.1
2018/10/11,22
2018/10/11,21.9
2018/10/11,22
2018/10/11,21.9
2018/10/12,21.8
2018/10/12,21.9
2018/10/12,21.4
2018/10/12,20.9
2018/10/12,20.4
2018/10/12,20.4
2018/10/12,20.3
2018/10/12,20.6
2018/10/12,21.6
2018/10/12,22.1
2018/10/12,22
2018/10/12,22.7
2018/10/12,23.3
2018/10/12,23.6
2018/10/12,23.3
2018/10/12,22.6
2018/10/12,21.9
2018/10/12,21.4
2018/10/12,20.9
2018/10/12,20.7
2018/10/12,20.4
2018/10/12,20.2
2018/10/12,20.1
2018/10/12,19.9
2018/10/13,19.8
2018/10/13,19.8
2018/10/13,20.1
2018/10/13,20.1
2018/10/13,20.2
2018/10/13,20.3
2018/10/13,20.5
2018/10/13,21.2
2018/10/13,21.7
2018/10/13,22.6
2018/10/13,24
2018/10/13,25.1
2018/10/13,26.2
2018/10/13,27.5
2018/10/13,27.7
2018/10/13,26.8
2018/10/13,26.4
2018/10/13,25.4
2018/10/13,24.7
2018/10/13,24.2
2018/10/13,23.7
2018/10/13,23.2
2018/10/13,23
2018/10/13,22.7
2018/10/14,22.6
2018/10/14,22.9
2018/10/14,22.7
2018/10/14,22.9
2018/10/14,23.1
2018/10/14,23.4
2018/10/14,23.4
2018/10/14,24.7
2018/10/14,26.5
2018/10/14,27.9
2018/10/14,29
2018/10/14,28.7
2018/10/14,28.9
2018/10/14,29.3
2018/10/14,28.7
2018/10/14,28.4
2018/10/14,27.7
2018/10/14,27.6
2018/10/14,26.8
2018/10/14,26.2
2018/10/14,25.8
2018/10/14,25.2
2018/10/14,24.9
2018/10/14,24.6
2018/10/15,24.5
2018/10/15,24.3
2018/10/15,24.2
2018/10/15,24.1
2018/10/15,24.2
2018/10/15,24.3
2018/10/15,24.4
2018/10/15,24.7
2018/10/15,25.2
2018/10/15,26.1
2018/10/15,27
2018/10/15,28
2018/10/15,28
2018/10/15,27.5
2018/10/15,27.2
2018/10/15,27.1
2018/10/15,25.9
2018/10/15,25.5
2018/10/15,25.3
2018/10/15,25.1
2018/10/15,24.9
2018/10/15,25
2018/10/15,25.1
2018/10/15,25.2
2018/10/16,25
2018/10/16,24.9
2018/10/16,24.9
2018/10/16,25
2018/10/16,24.9
2018/10/16,24.9
2018/10/16,25
2018/10/16,25.5
2018/10/16,26.3
2018/10/16,26.4
2018/10/16,26.8
2018/10/16,28.2
2018/10/16,28
2018/10/16,27.8
2018/10/16,27
2018/10/16,26.2
2018/10/16,26
2018/10/16,25.3
2018/10/16,25
2018/10/16,24.7
2018/10/16,24.4
2018/10/16,24.2
2018/10/16,23.9
2018/10/16,23.6
2018/10/17,23.3
2018/10/17,23.1
2018/10/17,23
2018/10/17,22.8
2018/10/17,22.5
2018/10/17,22.5
2018/10/17,22.3
2018/10/17,22.7
2018/10/17,24
2018/10/17,24.1
2018/10/17,24.2
2018/10/17,24.6
2018/10/17,24.2
2018/10/17,23.9
2018/10/17,23.4
2018/10/17,23.6
2018/10/17,23.2
2018/10/17,22.7
2018/10/17,22.4
2018/10/17,22.2
2018/10/17,22.1
2018/10/17,21.9
2018/10/17,21.9
2018/10/17,21.9
2018/10/18,21.9
2018/10/18,21.8
2018/10/18,21.7
2018/10/18,21.8
2018/10/18,21.7
2018/10/18,21.7
2018/10/18,21.9
2018/10/18,22.8
2018/10/18,23.9
2018/10/18,25.9
2018/10/18,27.1
2018/10/18,27.8
2018/10/18,28
2018/10/18,27.8
2018/10/18,27.8
2018/10/18,27.6
2018/10/18,26.6
2018/10/18,25.6
2018/10/18,24.6
2018/10/18,24.1
2018/10/18,23.6
2018/10/18,23.3
2018/10/18,22.9
2018/10/18,22.5
2018/10/19,22.7
2018/10/19,22.7
2018/10/19,22.3
2018/10/19,22.5
2018/10/19,22.1
2018/10/19,22.2
2018/10/19,22.1
2018/10/19,22.5
2018/10/19,23.5
2018/10/19,25
2018/10/19,26.2
2018/10/19,26.7
2018/10/19,26.7
2018/10/19,27.1
2018/10/19,26.9
2018/10/19,25.6
2018/10/19,24.6
2018/10/19,23.2
2018/10/19,22.3
2018/10/19,21.8
2018/10/19,21.3
2018/10/19,21.1
2018/10/19,20.9
2018/10/19,20.6
2018/10/20,20.6
2018/10/20,20.5
2018/10/20,20.6
2018/10/20,20.7
2018/10/20,20.9
2018/10/20,20.8
2018/10/20,21.4
2018/10/20,21.7
2018/10/20,22.3
2018/10/20,23.7
2018/10/20,25.8
2018/10/20,27.2
2018/10/20,27.3
2018/10/20,27.5
2018/10/20,27
2018/10/20,26.2
2018/10/20,25.2
2018/10/20,24
2018/10/20,23.5
2018/10/20,22.8
2018/10/20,22.1
2018/10/20,21.6
2018/10/20,21.2
2018/10/20,20.9
2018/10/21,20.7
2018/10/21,20.4
2018/10/21,20.2
2018/10/21,19.9
2018/10/21,20
2018/10/21,20
2018/10/21,20
2018/10/21,21.5
2018/10/21,23
2018/10/21,25.1
2018/10/21,26.7
2018/10/21,27.6
2018/10/21,28.2
2018/10/21,28.2
2018/10/21,27.5
2018/10/21,26.6
2018/10/21,25.5
2018/10/21,25.2
2018/10/21,24.6
2018/10/21,23.7
2018/10/21,23.7
2018/10/21,23.7
2018/10/21,23.1
2018/10/21,23.2
2018/10/22,22.8
2018/10/22,22.4
2018/10/22,22.4
2018/10/22,22.8
2018/10/22,22.7
2018/10/22,22.3
2018/10/22,22.5
2018/10/22,23.9
2018/10/22,25.5
2018/10/22,26.8
2018/10/22,27.4
2018/10/22,27.7
2018/10/22,27.7
2018/10/22,28.2
2018/10/22,27.7
2018/10/22,26.4
2018/10/22,24.9
2018/10/22,24.4
2018/10/22,24.3
2018/10/22,24.5
2018/10/22,24.8
2018/10/22,24.2
2018/10/22,23.6
2018/10/22,23.5
2018/10/23,23.5
2018/10/23,23.2
2018/10/23,23
2018/10/23,23.1
2018/10/23,23
2018/10/23,23
2018/10/23,23.4
2018/10/23,23.9
2018/10/23,24.7
2018/10/23,25.9
2018/10/23,26.1
2018/10/23,27.5
2018/10/23,27.7
2018/10/23,27.8
2018/10/23,27.4
2018/10/23,26.9
2018/10/23,25.7
2018/10/23,24.8
2018/10/23,24.2
2018/10/23,23.9
2018/10/23,23.7
2018/10/23,23.4
2018/10/23,23.1
2018/10/23,22.8
2018/10/24,22.6
2018/10/24,22.4
2018/10/24,22.1
2018/10/24,22.1
2018/10/24,21.9
2018/10/24,21.8
2018/10/24,22
2018/10/24,22.8
2018/10/24,24.2
2018/10/24,25.8
2018/10/24,27.2
2018/10/24,27.5
2018/10/24,27.7
2018/10/24,27.8
2018/10/24,27.6
2018/10/24,26.9
2018/10/24,26
2018/10/24,25.2
2018/10/24,24.5
2018/10/24,24.1
2018/10/24,23.7
2018/10/24,23.2
2018/10/24,23
2018/10/24,22.6
2018/10/25,22.3
2018/10/25,22.2
2018/10/25,22
2018/10/25,21.8
2018/10/25,21.7
2018/10/25,21.7
2018/10/25,21.7
2018/10/25,23.1
2018/10/25,24.7
2018/10/25,26.3
2018/10/25,27.4
2018/10/25,28.2
2018/10/25,28.2
2018/10/25,27.6
2018/10/25,27.6
2018/10/25,27.2
2018/10/25,26.6
2018/10/25,25.4
2018/10/25,24.9
2018/10/25,24.7
2018/10/25,24.6
2018/10/25,24.2
2018/10/25,24.1
2018/10/25,24
2018/10/26,24
2018/10/26,23.7
2018/10/26,23.9
2018/10/26,23.8
2018/10/26,23.4
2018/10/26,23.6
2018/10/26,23.3
2018/10/26,24.4
2018/10/26,26.1
2018/10/26,26.5
2018/10/26,26.7
2018/10/26,27.8
2018/10/26,29.1
2018/10/26,28.5
2018/10/26,28.3
2018/10/26,27.1
2018/10/26,26
2018/10/26,24.9
2018/10/26,24.6
2018/10/26,24.5
2018/10/26,24
2018/10/26,23.8
2018/10/26,23.8
2018/10/26,23.6
2018/10/27,23.6
2018/10/27,23.5
2018/10/27,23.5
2018/10/27,23.8
2018/10/27,23.6
2018/10/27,23.3
2018/10/27,23.1
2018/10/27,23.3
2018/10/27,24.2
2018/10/27,24.9
2018/10/27,25.6
2018/10/27,26.2
2018/10/27,26.4
2018/10/27,25.7
2018/10/27,25
2018/10/27,24.8
2018/10/27,23.8
2018/10/27,22.6
2018/10/27,21.4
2018/10/27,20.5
2018/10/27,19.8
2018/10/27,19.3
2018/10/27,19.1
2018/10/27,18.9
2018/10/28,18.9
2018/10/28,19.3
2018/10/28,19.3
2018/10/28,19.3
2018/10/28,18.9
2018/10/28,18.5
2018/10/28,18.4
2018/10/28,19.5
2018/10/28,21.2
2018/10/28,23
2018/10/28,24.4
2018/10/28,25.4
2018/10/28,25.2
2018/10/28,24.8
2018/10/28,24.5
2018/10/28,23.8
2018/10/28,22.9
2018/10/28,21.8
2018/10/28,20.8
2018/10/28,20
2018/10/28,19.4
2018/10/28,18.4
2018/10/28,17.9
2018/10/28,18
2018/10/29,17.9
2018/10/29,17.6
2018/10/29,19.4
2018/10/29,19.6
2018/10/29,20.2
2018/10/29,19.3
2018/10/29,18.3
2018/10/29,19.9
2018/10/29,22.1
2018/10/29,23.9
2018/10/29,25.6
2018/10/29,26.6
2018/10/29,26.9
2018/10/29,26.2
2018/10/29,25.7
2018/10/29,25
2018/10/29,24.3
2018/10/29,23.3
2018/10/29,22.3
2018/10/29,21.1
2018/10/29,20.7
2018/10/29,20.2
2018/10/29,19.9
2018/10/29,19.2
2018/10/30,19.3
2018/10/30,19.4
2018/10/30,19.1
2018/10/30,18.8
2018/10/30,18.9
2018/10/30,19.1
2018/10/30,18.8
2018/10/30,20.3
2018/10/30,22.4
2018/10/30,24.4
2018/10/30,26.5
2018/10/30,28
2018/10/30,28.4
2018/10/30,28
2018/10/30,27.8
2018/10/30,26.9
2018/10/30,26.1
2018/10/30,25
2018/10/30,24.1
2018/10/30,23.4
2018/10/30,22.8
2018/10/30,22.7
2018/10/30,22.4
2018/10/30,22.1
2018/10/31,22.1
2018/10/31,22
2018/10/31,21.7
2018/10/31,21.7
2018/10/31,21.9
2018/10/31,21.7
2018/10/31,21.4
2018/10/31,21.8
2018/10/31,22.4
2018/10/31,23.8
2018/10/31,24.8
2018/10/31,24.7
2018/10/31,24.8
2018/10/31,24.1
2018/10/31,22.9
2018/10/31,22
2018/10/31,21.5
2018/10/31,21.2
2018/10/31,20.4
2018/10/31,20.5
2018/10/31,20.4
2018/10/31,20.5
2018/10/31,20.6
2018/10/31,20.7
2018/11/1,20.3
2018/11/1,19.8
2018/11/1,19.6
2018/11/1,19.6
2018/11/1,19.8
2018/11/1,20.3
2018/11/1,20.4
2018/11/1,20.4
2018/11/1,20.2
2018/11/1,20.1
2018/11/1,20.8
2018/11/1,21.3
2018/11/1,21.7
2018/11/1,21.5
2018/11/1,21.6
2018/11/1,21
2018/11/1,20.6
2018/11/1,20.6
2018/11/1,20.4
2018/11/1,20.6
2018/11/1,20.7
2018/11/1,20.9
2018/11/1,20.7
2018/11/1,20.2
2018/11/2,20.5
2018/11/2,20.3
2018/11/2,20.6
2018/11/2,21.1
2018/11/2,21.4
2018/11/2,21.3
2018/11/2,21.1
2018/11/2,21.8
2018/11/2,22.8
2018/11/2,23.4
2018/11/2,24.6
2018/11/2,25.4
2018/11/2,24.8
2018/11/2,23.9
2018/11/2,23.6
2018/11/2,23.2
2018/11/2,23.1
2018/11/2,23.2
2018/11/2,23.5
2018/11/2,23.7
2018/11/2,23.7
2018/11/2,23.8
2018/11/2,23.7
2018/11/2,23.7
2018/11/3,24
2018/11/3,23.9
2018/11/3,23.7
2018/11/3,23.9
2018/11/3,23.8
2018/11/3,24
2018/11/3,24.1
2018/11/3,24.5
2018/11/3,24.9
2018/11/3,25.9
2018/11/3,26.1
2018/11/3,27
2018/11/3,27.6
2018/11/3,27.3
2018/11/3,27.2
2018/11/3,26.3
2018/11/3,24.7
2018/11/3,24.3
2018/11/3,24.4
2018/11/3,24.5
2018/11/3,24.5
2018/11/3,24.5
2018/11/3,24.6
2018/11/3,24.5
2018/11/4,24.5
2018/11/4,24.5
2018/11/4,24.6
2018/11/4,24.6
2018/11/4,24.8
2018/11/4,24.8
2018/11/4,24.7
2018/11/4,24.5
2018/11/4,25
2018/11/4,26.3
2018/11/4,26.8
2018/11/4,27.4
2018/11/4,27.5
2018/11/4,27.5
2018/11/4,27.3
2018/11/4,26.7
2018/11/4,25.8
2018/11/4,24.8
2018/11/4,24.6
2018/11/4,24.2
2018/11/4,24
2018/11/4,23.8
2018/11/4,23.8
2018/11/4,23.8
2018/11/5,23.7
2018/11/5,23.5
2018/11/5,23.3
2018/11/5,23.2
2018/11/5,22.9
2018/11/5,22.8
2018/11/5,22.8
2018/11/5,23.4
2018/11/5,24.5
2018/11/5,25.9
2018/11/5,27.4
2018/11/5,27.8
2018/11/5,27.7
2018/11/5,27.8
2018/11/5,27.6
2018/11/5,27.2
2018/11/5,26.3
2018/11/5,25.7
2018/11/5,25.2
2018/11/5,25.1
2018/11/5,25
2018/11/5,24.8
2018/11/5,24.6
2018/11/5,24.9
2018/11/6,24.9
2018/11/6,24.9
2018/11/6,24.7
2018/11/6,24.8
2018/11/6,24.9
2018/11/6,24.8
2018/11/6,24.9
2018/11/6,26
2018/11/6,26.1
2018/11/6,26.8
2018/11/6,28.2
2018/11/6,27.7
2018/11/6,27.3
2018/11/6,27.8
2018/11/6,27.9
2018/11/6,27.2
2018/11/6,26.3
2018/11/6,26
2018/11/6,26
2018/11/6,25.9
2018/11/6,25.7
2018/11/6,25.9
2018/11/6,26
2018/11/6,26.1
2018/11/7,26.1
2018/11/7,25.5
2018/11/7,25.2
2018/11/7,25
2018/11/7,24.9
2018/11/7,24.9
2018/11/7,25
2018/11/7,25.5
2018/11/7,26.2
2018/11/7,26
2018/11/7,26.3
2018/11/7,27.2
2018/11/7,27.9
2018/11/7,27.3
2018/11/7,26.9
2018/11/7,26.4
2018/11/7,25.9
2018/11/7,25.6
2018/11/7,25.5
2018/11/7,25.6
2018/11/7,25.6
2018/11/7,25.2
2018/11/7,25
2018/11/7,25
2018/11/8,24.9
2018/11/8,24.9
2018/11/8,25
2018/11/8,25
2018/11/8,24.8
2018/11/8,24.7
2018/11/8,24.5
2018/11/8,24.7
2018/11/8,25
2018/11/8,25.8
2018/11/8,26.4
2018/11/8,27.3
2018/11/8,28.5
2018/11/8,28.4
2018/11/8,27.9
2018/11/8,27.4
2018/11/8,27.1
2018/11/8,26.3
2018/11/8,26
2018/11/8,25.4
2018/11/8,25
2018/11/8,25
2018/11/8,24.7
2018/11/8,24.2
2018/11/9,24.1
2018/11/9,24.6
2018/11/9,24.1
2018/11/9,23.7
2018/11/9,23.3
2018/11/9,23.2
2018/11/9,23
2018/11/9,23.5
2018/11/9,24.6
2018/11/9,26.2
2018/11/9,27.5
2018/11/9,27.7
2018/11/9,27.8
2018/11/9,27.6
2018/11/9,27.6
2018/11/9,26.9
2018/11/9,25.5
2018/11/9,24.2
2018/11/9,23.5
2018/11/9,23.1
2018/11/9,22.8
2018/11/9,22.6
2018/11/9,22.5
2018/11/9,22.5
2018/11/10,22.5
2018/11/10,22.5
2018/11/10,22.5
2018/11/10,22.5
2018/11/10,22.8
2018/11/10,22.8
2018/11/10,22.9
2018/11/10,23.3
2018/11/10,23.7
2018/11/10,24.2
2018/11/10,24.6
2018/11/10,25.7
2018/11/10,26.9
2018/11/10,27.2
2018/11/10,27.8
2018/11/10,26.6
2018/11/10,26.1
2018/11/10,25.5
2018/11/10,25.1
2018/11/10,25.1
2018/11/10,25.1
2018/11/10,24.9
2018/11/10,24.8
2018/11/10,24.8
2018/11/11,24.7
2018/11/11,24.7
2018/11/11,24.3
2018/11/11,24.2
2018/11/11,24.1
2018/11/11,23.9
2018/11/11,23.7
2018/11/11,24
2018/11/11,24.8
2018/11/11,25.6
2018/11/11,25
2018/11/11,25
2018/11/11,25.1
2018/11/11,25.7
2018/11/11,25.2
2018/11/11,25.2
2018/11/11,24.9
2018/11/11,24.4
2018/11/11,24.1
2018/11/11,23.8
2018/11/11,23.6
2018/11/11,23.4
2018/11/11,23.3
2018/11/11,23.3
2018/11/12,23
2018/11/12,23.1
2018/11/12,23
2018/11/12,23.1
2018/11/12,23.1
2018/11/12,23.1
2018/11/12,23.1
2018/11/12,23.3
2018/11/12,23.8
2018/11/12,25.2
2018/11/12,26.5
2018/11/12,25.5
2018/11/12,25.1
2018/11/12,24.9
2018/11/12,26
2018/11/12,26.3
2018/11/12,25.5
2018/11/12,24.7
2018/11/12,24.3
2018/11/12,23.9
2018/11/12,23.3
2018/11/12,23.1
2018/11/12,23.1
2018/11/12,22.9
2018/11/13,22.6
2018/11/13,22.2
2018/11/13,21.9
2018/11/13,21.8
2018/11/13,21.6
2018/11/13,21.6
2018/11/13,21.5
2018/11/13,21.9
2018/11/13,23.4
2018/11/13,25.2
2018/11/13,25.9
2018/11/13,26.2
2018/11/13,26.4
2018/11/13,26.2
2018/11/13,25.9
2018/11/13,25.6
2018/11/13,24.7
2018/11/13,23.1
2018/11/13,21.9
2018/11/13,21.3
2018/11/13,20.9
2018/11/13,20.8
2018/11/13,20.5
2018/11/13,20.4
2018/11/14,20.2
2018/11/14,20.2
2018/11/14,20
2018/11/14,19.8
2018/11/14,19.6
2018/11/14,19.6
2018/11/14,19.6
2018/11/14,20.2
2018/11/14,21.6
2018/11/14,23.7
2018/11/14,25.1
2018/11/14,25.8
2018/11/14,26
2018/11/14,25.6
2018/11/14,25.4
2018/11/14,25.6
2018/11/14,25.4
2018/11/14,24
2018/11/14,22.7
2018/11/14,21.8
2018/11/14,21.2
2018/11/14,20.7
2018/11/14,20.2
2018/11/14,20.2
2018/11/15,20
2018/11/15,19.7
2018/11/15,19.7
2018/11/15,19.6
2018/11/15,19.4
2018/11/15,19.2
2018/11/15,19.6
2018/11/15,20.8
2018/11/15,22.5
2018/11/15,23.9
2018/11/15,25.3
2018/11/15,26.8
2018/11/15,27.1
2018/11/15,26.5
2018/11/15,26.3
2018/11/15,25.6
2018/11/15,24.7
2018/11/15,23.7
2018/11/15,23.2
2018/11/15,22.7
2018/11/15,22.4
2018/11/15,22.2
2018/11/15,22.3
2018/11/15,22.5
2018/11/16,22.7
2018/11/16,22.8
2018/11/16,22.8
2018/11/16,22.8
2018/11/16,23
2018/11/16,22.8
2018/11/16,22.6
2018/11/16,23.4
2018/11/16,25.4
2018/11/16,26
2018/11/16,26.1
2018/11/16,26.1
2018/11/16,25.9
2018/11/16,26.3
2018/11/16,26.6
2018/11/16,26.3
2018/11/16,25.5
2018/11/16,24.8
2018/11/16,24.1
2018/11/16,23.6
2018/11/16,23.5
2018/11/16,23.3
2018/11/16,23.2
2018/11/16,23
2018/11/17,23.1
2018/11/17,23.1
2018/11/17,22.7
2018/11/17,22.7
2018/11/17,22.4
2018/11/17,22
2018/11/17,21.9
2018/11/17,22.2
2018/11/17,22.4
2018/11/17,22.7
2018/11/17,23.1
2018/11/17,23
2018/11/17,23.7
2018/11/17,24
2018/11/17,24.4
2018/11/17,24.2
2018/11/17,23.4
2018/11/17,23
2018/11/17,22.9
2018/11/17,22.7
2018/11/17,22.7
2018/11/17,22.6
2018/11/17,22.3
2018/11/17,22.4
2018/11/18,22.5
2018/11/18,22.6
2018/11/18,22.2
2018/11/18,22
2018/11/18,22
2018/11/18,22.1
2018/11/18,22.5
2018/11/18,23.3
2018/11/18,24.3
2018/11/18,25.1
2018/11/18,26.1
2018/11/18,27
2018/11/18,27.8
2018/11/18,28.4
2018/11/18,26.6
2018/11/18,25.3
2018/11/18,24.5
2018/11/18,24.1
2018/11/18,24
2018/11/18,23.9
2018/11/18,23.8
2018/11/18,23.8
2018/11/18,23.6
2018/11/18,23.6
2018/11/19,23.7
2018/11/19,23.6
2018/11/19,23.6
2018/11/19,24
2018/11/19,23.4
2018/11/19,22.8
2018/11/19,22.4
2018/11/19,22.8
2018/11/19,23
2018/11/19,23
2018/11/19,23.1
2018/11/19,23.7
2018/11/19,24.3
2018/11/19,24.2
2018/11/19,23.5
2018/11/19,22.5
2018/11/19,21.8
2018/11/19,21.2
2018/11/19,20.7
2018/11/19,20.4
2018/11/19,20.2
2018/11/19,20.1
2018/11/19,20
2018/11/19,19.8
2018/11/20,19.7
2018/11/20,19.7
2018/11/20,19.7
2018/11/20,19.4
2018/11/20,19.5
2018/11/20,19.5
2018/11/20,19.4
